Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma3,89345525,89374459,augustus_masked-scaffold-ma3-processed-gene-297.3,LOC100555879,FMO3,LOC106547112,burlywood,0.854742169,0.722886423
scaffold-ma3,89397530,89418312,maker-scaffold-ma3-augustus-gene-298.5,LOC100556073,FMO2,LOC106547112,burlywood,0.943378819,0.613308345
scaffold-ma3,90303781,90329272,maker-scaffold-ma3-augustus-gene-301.18,tada1,TADA1,TADA1,burlywood,0.793102458,0.72402868
scaffold-ma3,98394563,98399307,maker-scaffold-ma3-augustus-gene-328.14,LOC100564475,LOC103055801,LOC106554120,magenta2,0.817365398,0.552927417
scaffold-ma3,98277327,98302497,maker-scaffold-ma3-augustus-gene-328.10,LOC100564874,LOC103055801,LOC106554120,antiquewhite1,0.845691784,0.745426252
scaffold-ma3,100519970,100532482,maker-scaffold-ma3-augustus-gene-335.10,prpf38b,PRPF38B,PRPF38B,magenta2,0.936306497,0.637599294
scaffold-ma3,102665771,102684206,maker-scaffold-ma3-augustus-gene-342.6,rnpc3,RNPC3,RNPC3,darkgreen,0.941893695,0.638534132
scaffold-ma3,102903608,102947588,maker-scaffold-ma3-augustus-gene-343.1,col11a1,LOC103059488,LOC106549438,darkgreen,0.854207755,0.629262983
scaffold-ma3,105517950,105530361,maker-scaffold-ma3-augustus-gene-351.5,hs3st5,HS3ST5,HS3ST5,magenta2,0.607255952,0.511328899
scaffold-ma3,106175930,106180416,maker-scaffold-ma3-augustus-gene-354.3,rwdd3,RWDD3,NA,magenta2,0.665866203,0.0953047
scaffold-ma3,106468207,106470168,maker-scaffold-ma3-augustus-gene-354.4,NA,NA,NA,darkgreen,0.944536558,0.654658655
scaffold-ma3,109178882,109198732,maker-scaffold-ma3-augustus-gene-364.13,LOC100566290,LOC103067589,LGALS1,burlywood,0.92692419,0.730714152
scaffold-ma3,109600516,109623695,maker-scaffold-ma3-augustus-gene-365.7,LOC103278071,LOC103059531,LOC106551026,darkgreen,0.745645996,0.686129653
scaffold-ma3,109924155,109956775,maker-scaffold-ma3-augustus-gene-366.8,glmn,GLMN,GLMN,burlywood,0.838547131,0.53420081
scaffold-ma3,111291909,111321030,maker-scaffold-ma3-augustus-gene-371.7,lrrc8b,LRRC8B,LRRC8B,darkgreen,0.868464056,0.660211674
scaffold-ma3,113033227,113036824,maker-scaffold-ma3-augustus-gene-376.8,cyr61,CYR61,CYR61,burlywood,0.870141799,0.854820302
scaffold-ma3,113159565,113184003,maker-scaffold-ma3-augustus-gene-377.5,ddah1,DDAH1,DDAH1,darkgreen,0.904351721,0.668507579
scaffold-ma3,113721948,113754761,maker-scaffold-ma3-augustus-gene-379.5,prkacb,PRKACB,LOC106555867,magenta2,0.833600891,0.547843517
scaffold-ma3,115486063,115509061,maker-scaffold-ma3-augustus-gene-385.5,LOC100552897,LOC103064061,LOC106545437,magenta2,0.833600891,0.547843517
scaffold-ma3,115486063,115509061,maker-scaffold-ma3-augustus-gene-385.5,LOC100552897,LOC103064061,LOC106545437,magenta2,0.934439374,0.643246439
scaffold-ma3,117483837,117558377,augustus_masked-scaffold-ma3-processed-gene-391.3,nexn,NEXN,NEXN,darkgreen,0.98511155,0.718210061
scaffold-ma3,122555848,122602379,augustus_masked-scaffold-ma3-processed-gene-408.1,dnajc6,DNAJC6,LOC106538263,darkgreen,0.760804705,0.247019602
scaffold-ma3,123176061,123197748,maker-scaffold-ma3-augustus-gene-410.6,pgm1,PGM1,PGM1,burlywood,0.727083621,0.372047851
scaffold-ma3,125381748,125408002,maker-scaffold-ma3-augustus-gene-418.3,oma1,OMA1,OMA1,darkgreen,0.830763611,0.543037797
scaffold-ma3,127334294,127342868,maker-scaffold-ma3-augustus-gene-424.11,fam151a,FAM151A,FAM151A,burlywood,0.683949455,0.359751957
scaffold-ma3,127704053,127709205,maker-scaffold-ma3-augustus-gene-425.16,dio1,DIO1,DIO1,antiquewhite1,0.83673484,0.549450252
scaffold-ma3,128496431,128499757,augustus_masked-scaffold-ma3-processed-gene-428.3,LOC100563146,LOC103051655,LOC106546057,magenta2,0.788014034,0.485799754
scaffold-ma3,128403438,128439036,maker-scaffold-ma3-augustus-gene-428.17,scp2,SCP2,SCP2,darkgreen,0.845578445,0.801219703
scaffold-ma3,128403438,128439036,maker-scaffold-ma3-augustus-gene-428.17,scp2,SCP2,SCP2,darkgreen,0.92310488,0.718236022
scaffold-ma3,128660175,128695101,augustus_masked-scaffold-ma3-processed-gene-429.1,cc2d1b,CC2D1B,LOC106555567,magenta2,0.69506111,0.410157735
scaffold-ma3,128865506,128933546,maker-scaffold-ma3-augustus-gene-429.17,osbpl9,OSBPL9,OSBPL9,darkgreen,0.650903439,0.655103293
scaffold-ma3,132182138,132194854,maker-scaffold-ma3-augustus-gene-440.17,nsun4,NSUN4,NSUN4,darkgreen,0.827018657,0.461173983
scaffold-ma3,133314827,133386596,maker-scaffold-ma3-augustus-gene-444.5,eif2b3,EIF2B3,EIF2B3,magenta2,0.89152006,0.597150429
scaffold-ma3,133424389,133431732,maker-scaffold-ma3-augustus-gene-444.6,ptch2,PTCH2,LOC106547855,darkgreen,0.819855802,0.67487085
scaffold-ma3,133016566,133024955,maker-scaffold-ma3-augustus-gene-443.12,ipp,IPP,IPP,antiquewhite1,0.672814633,0.50114042
scaffold-ma3,132989737,133001487,maker-scaffold-ma3-augustus-gene-443.11,LOC100560252,LOC103048039,LOC106545387,magenta2,0.985818883,0.755747044
scaffold-ma3,133027290,133032650,maker-scaffold-ma3-augustus-gene-443.19,tmem69,TMEM69,TMEM69,magenta2,0.916360687,0.633709382
scaffold-ma3,136291163,136300370,maker-scaffold-ma3-augustus-gene-454.13,ebna1bp2,EBNA1BP2,EBNA1BP2,darkgreen,0.745033777,0.30539871
scaffold-ma3,139477012,139490216,maker-scaffold-ma3-augustus-gene-465.13,apobec2,APOBEC2,APOBEC2,antiquewhite1,0.778681822,0.611487582
scaffold-ma3,140742971,140756659,maker-scaffold-ma3-augustus-gene-469.9,LOC100553121,LOC103066327,LOC106543189,magenta2,0.934439374,0.643246439
scaffold-ma3,142295092,142310030,maker-scaffold-ma3-augustus-gene-474.11,prickle4,PRICKLE4,PRICKLE4,darkgreen,0.81569182,0.551243005
scaffold-ma3,142747942,142752238,maker-scaffold-ma3-augustus-gene-475.11,cpb2,CPB2,LOC106538569,antiquewhite1,0.956186682,0.747051152
scaffold-ma3,142609275,142621906,maker-scaffold-ma3-augustus-gene-475.9,taf8,TAF8,TAF8,darkgreen,0.829011083,0.585670709
scaffold-ma3,151192305,151226505,augustus_masked-scaffold-ma3-processed-gene-504.0,hipk1,HIPK1,HIPK1,magenta2,0.985818883,0.755747044
scaffold-ma3,152742826,152755913,augustus_masked-scaffold-ma3-processed-gene-509.1,syt2,SYT2,SYT2,magenta2,0.892038218,0.619252992
scaffold-ma3,153407282,153456754,augustus_masked-scaffold-ma3-processed-gene-511.1,LOC100555140,LOC103063267,LOC106539169,antiquewhite1,0.821849664,0.843031339
scaffold-ma3,154081001,154082114,maker-scaffold-ma3-augustus-gene-513.17,shisa4,SHISA4,SHISA4,magenta2,0.934439374,0.643246439
scaffold-ma3,154794311,154831406,maker-scaffold-ma3-augustus-gene-516.10,rbm39,RBM39,RBM39,darkgreen,0.841103276,0.658566957
scaffold-ma3,155756863,155758151,maker-scaffold-ma3-augustus-gene-519.5,LOC100567683,MYH6,LOC106553294,darkgreen,0.987806508,0.754237515
scaffold-ma3,157856374,157875234,augustus_masked-scaffold-ma3-processed-gene-526.1,myl9,MYL9,LOC106538627,burlywood,0.895588169,0.583280145
scaffold-ma3,163012900,163055265,maker-scaffold-ma3-augustus-gene-543.7,rbpjl,RBPJL,RBPJL,burlywood,0.873651844,0.626200955
scaffold-ma3,164102889,164106276,maker-scaffold-ma3-augustus-gene-547.5,ocstamp,OCSTAMP,OCSTAMP,burlywood,0.790334812,0.68101944
scaffold-ma3,163923394,163931221,maker-scaffold-ma3-augustus-gene-546.11,LOC100557815,OSER1,LOC106551512,darkgreen,0.859726652,0.671999291
scaffold-ma3,163839163,163843929,maker-scaffold-ma3-augustus-gene-546.16,r3hdml,R3HDML,R3HDML,darkgreen,0.885145727,0.691310061
scaffold-ma3,163776936,163802579,maker-scaffold-ma3-augustus-gene-546.15,hnf4a,HNF4A,HNF4A,magenta2,0.877955924,0.527139523
scaffold-ma3,172634328,172638430,maker-scaffold-ma3-augustus-gene-575.6,gnas,LOC103065014,GNAS,burlywood,0.785011095,0.810839704
scaffold-ma3,176199001,176242314,maker-scaffold-ma3-augustus-gene-587.6,ss18l1,SS18L1,MTG2,antiquewhite1,0.780817458,0.808953941
scaffold-ma3,177891307,177905725,maker-scaffold-ma3-augustus-gene-593.6,ppdpf,PPDPF,NA,slateblue1,0.935209008,0.730493659
scaffold-ma3,178543910,178552034,maker-scaffold-ma3-augustus-gene-595.6,nkain4,NKAIN4,LOC106550101,magenta2,0.647852056,0.273511493
scaffold-ma3,177862242,177877129,augustus_masked-scaffold-ma3-processed-gene-592.5,ptk6,PTK6,FRK,slateblue1,0.990181531,0.773016108
scaffold-ma1,339086,364411,maker-scaffold-ma1-augustus-gene-1.7,LOC100564752,LOC103065677,SAFB,darkgreen,0.91695731,0.658498847
scaffold-ma1,305129,329304,augustus_masked-scaffold-ma1-processed-gene-1.1,LOC100564752,LOC103065677,NA,darkgreen,0.987806508,0.754237515
scaffold-ma1,722797,758419,maker-scaffold-ma1-augustus-gene-2.14,mier2,MIER2,MIER3,darkgreen,0.843759259,0.849058904
scaffold-ma1,2796328,2802062,maker-scaffold-ma1-augustus-gene-9.14,NA,COPE,COPE,magenta2,0.91008381,0.629140095
scaffold-ma1,4916035,4936939,maker-scaffold-ma1-augustus-gene-16.7,LOC103282306,MBD3,MBD3,magenta2,0.851954507,0.476240187
scaffold-ma1,3318173,3340276,maker-scaffold-ma1-augustus-gene-11.15,tm6sf1,TM6SF2,TM6SF1,burlywood,0.953077646,0.599038174
scaffold-ma1,7349474,7393771,maker-scaffold-ma1-augustus-gene-24.13,palm,PALM,PALM,darkgreen,0.987806508,0.754237515
scaffold-ma1,7033887,7057650,maker-scaffold-ma1-augustus-gene-23.8,med16,MED16,LOC106542861,magenta2,0.985818883,0.755747044
scaffold-ma1,9162689,9178867,maker-scaffold-ma1-augustus-gene-30.11,ifi30,IFI30,NA,antiquewhite1,0.648319814,0.642851868
scaffold-ma1,6300665,6303985,maker-scaffold-ma1-augustus-gene-21.12,NA,NA,NA,burlywood,0.944523394,0.688072405
scaffold-ma1,9475273,9514507,maker-scaffold-ma1-augustus-gene-31.15,LOC100567563,EPS15L1,LOC106550661,darkgreen,0.551697584,0.594315753
scaffold-ma1,13729514,13739729,maker-scaffold-ma1-augustus-gene-45.18,LOC100555640,VCPKMT,VCPKMT,darkgreen,0.599323135,0.236601432
scaffold-ma1,13963053,13985012,maker-scaffold-ma1-augustus-gene-46.10,LOC103282831,ATL1,ATL2,darkgreen,0.913231292,0.524618373
scaffold-ma1,16431280,16454276,maker-scaffold-ma1-augustus-gene-54.6,slc35f4,SLC35F4,SLC35F4,magenta2,0.840578341,0.606620828
scaffold-ma1,19396749,19409313,maker-scaffold-ma1-augustus-gene-64.8,kcnh5,KCNH1,KCNH5,magenta2,0.976113133,0.700621868
scaffold-ma1,21182115,21219685,augustus_masked-scaffold-ma1-processed-gene-70.0,nudt14,NUDT14,NUDT14,darkgreen,0.856782681,0.544995449
scaffold-ma1,18285933,18295759,maker-scaffold-ma1-augustus-gene-61.11,LOC100559016,LOC103060705,LOC106553047,darkgreen,0.987806508,0.754237515
scaffold-ma1,18390756,18401919,maker-scaffold-ma1-augustus-gene-61.13,ppm1a,PPM1A,PPM1A,magenta2,0.934439374,0.643246439
scaffold-ma1,17949732,18001657,maker-scaffold-ma1-augustus-gene-60.10,daam1,LOC103064550,DAAM1,darkgreen,0.787786919,0.56892705
scaffold-ma1,20383898,20403129,maker-scaffold-ma1-augustus-gene-68.11,zbtb25,ZBTB25,ZBTB25,darkgreen,0.854300134,0.713300579
scaffold-ma1,24530426,24531760,maker-scaffold-ma1-augustus-gene-81.5,znf282,LOC103049024,LOC106543903,burlywood,0.897138259,0.805660349
scaffold-ma1,26227986,26235566,maker-scaffold-ma1-augustus-gene-87.6,degs2,DEGS2,DEGS2,magenta2,0.950606358,0.702504135
scaffold-ma1,20285440,20342261,maker-scaffold-ma1-augustus-gene-67.5,mthfd1,MTHFD1,MTHFD1,burlywood,0.924288636,0.703999675
scaffold-ma1,26436507,26495938,maker-scaffold-ma1-augustus-gene-88.6,eml1,EML1,EML1,burlywood,0.981531401,0.685667524
scaffold-ma1,24945942,24951965,maker-scaffold-ma1-augustus-gene-83.12,mok,MOK,MOK,darkgreen,0.879332634,0.548529618
scaffold-ma1,28990865,29045038,augustus_masked-scaffold-ma1-processed-gene-96.2,atg2b,ATG2B,ATG2B,darkgreen,0.725568381,0.626178858
scaffold-ma1,29797312,29862035,augustus_masked-scaffold-ma1-processed-gene-99.1,serpina10,SERPINA10,SERPINA10,burlywood,0.906657594,0.613612462
scaffold-ma1,29797312,29862035,augustus_masked-scaffold-ma1-processed-gene-99.1,serpina10,SERPINA10,SERPINA10,magenta2,0.833600891,0.547843517
scaffold-ma1,29870288,29928516,maker-scaffold-ma1-augustus-gene-99.11,ppp4r4,PPP4R4,PPP4R4,darkgreen,0.885494825,0.600822686
scaffold-ma1,32602666,32679903,maker-scaffold-ma1-augustus-gene-109.9,ttc7b,TTC7B,TTC7B,burlywood,0.989798958,0.752962796
scaffold-ma1,39194885,39199653,augustus_masked-scaffold-ma1-processed-gene-130.8,LOC100555045,NA,LOC106550233,darkgreen,0.90727427,0.621933728
scaffold-ma1,39206532,39213011,augustus_masked-scaffold-ma1-processed-gene-130.9,LOC100555045,NA,NA,darkgreen,0.755866065,0.434806415
scaffold-ma1,41448662,41460120,augustus_masked-scaffold-ma1-processed-gene-138.2,vrtn,VRTN,VRTN,burlywood,0.859733281,0.534251557
scaffold-ma1,43756648,43760485,maker-scaffold-ma1-augustus-gene-146.11,fam177a1,FAM177A1,FAM177B,slateblue1,0.792258801,0.398674515
scaffold-ma1,49177501,49189889,maker-scaffold-ma1-augustus-gene-164.3,dph6,DPH6,DPH6,magenta2,0.735209923,0.282887899
scaffold-ma1,49319747,49344292,maker-scaffold-ma1-augustus-gene-164.6,dph6,DPH6,DPH6,darkgreen,0.987806508,0.754237515
scaffold-ma1,45621139,45624318,maker-scaffold-ma1-augustus-gene-152.6,dtd2,DTD2,DTD2,magenta2,0.985818883,0.755747044
scaffold-ma1,45580956,45619687,maker-scaffold-ma1-augustus-gene-152.11,nubpl,NUBPL,NUBPL,burlywood,0.461162968,0.157257394
scaffold-ma1,53892715,53905675,maker-scaffold-ma1-augustus-gene-179.18,ndufaf1,NDUFAF1,NDUFAF1,magenta2,0.591573753,0.019487744
scaffold-ma1,51822896,51848864,maker-scaffold-ma1-augustus-gene-172.8,katnbl1,KATNBL1,KATNBL1,magenta2,0.879631581,0.443154423
scaffold-ma1,55609591,55627960,maker-scaffold-ma1-augustus-gene-185.14,LOC100565827,LOC103051718,LOC106550191,darkgreen,0.396199108,0.349037274
scaffold-ma1,56417493,56430145,maker-scaffold-ma1-augustus-gene-188.12,dnal1,DNAL1,DNAL1,darkgreen,0.822773909,0.540579669
scaffold-ma1,55443421,55468348,maker-scaffold-ma1-augustus-gene-184.18,pla2g4f,LOC103065726,LOC106547749,burlywood,0.944523394,0.688072405
scaffold-ma1,65829601,65883270,maker-scaffold-ma1-augustus-gene-219.3,ttc17,TTC17,TTC17,antiquewhite1,0.896153328,0.845252392
scaffold-ma1,71917954,71923479,maker-scaffold-ma1-augustus-gene-239.11,fgf19,FGF19,FGF19,darkgreen,0.937817304,0.682753552
scaffold-ma1,70933838,70940338,maker-scaffold-ma1-augustus-gene-236.9,cd59,LOC103048075,LOC106540642,magenta2,0.958317271,0.635891312
scaffold-ma1,73394943,73461292,augustus_masked-scaffold-ma1-processed-gene-244.3,nav2,NAV2,NAV2,burlywood,0.60924979,0.241507176
scaffold-ma1,76557553,76595860,maker-scaffold-ma1-augustus-gene-255.6,lgr4,LGR4,LGR4,darkgreen,0.9207172,0.692835216
scaffold-ma1,78279084,78294410,maker-scaffold-ma1-augustus-gene-261.8,LOC103279277,LOC103055134,LOC106542524,magenta2,0.928350789,0.573933054
scaffold-ma1,82607121,82611810,maker-scaffold-ma1-augustus-gene-275.7,hnrnph3,HNRNPH3,HNRNPH3,burlywood,0.893994557,0.563582411
scaffold-ma1,79498251,79523909,maker-scaffold-ma1-augustus-gene-265.7,tcp11l1,TCP11L1,TCP11L1,darkgreen,0.794956742,0.654691059
scaffold-ma1,88489150,88507879,maker-scaffold-ma1-augustus-gene-295.4,tph1,TPH1,LOC106552357,burlywood,0.880691282,0.573281548
scaffold-ma1,87714146,87724904,maker-scaffold-ma1-augustus-gene-292.6,psmg1,PSMG1,PSMG1,burlywood,0.853480917,0.684267347
scaffold-ma1,91215788,91223619,augustus_masked-scaffold-ma1-processed-gene-304.5,fkbp11,FKBP11,FKBP11,darkgreen,0.947400029,0.741007881
scaffold-ma1,94887400,94917938,maker-scaffold-ma1-augustus-gene-316.5,deaf1,DEAF1,DEAF1,magenta2,0.934439374,0.643246439
scaffold-ma1,92334933,92409071,maker-scaffold-ma1-augustus-gene-308.12,st5,ST5,ST5,magenta2,0.933509079,0.685002891
scaffold-ma1,92570298,92596347,maker-scaffold-ma1-augustus-gene-308.14,nrip3,NRIP3,NRIP3,magenta2,0.920131161,0.768154898
scaffold-ma1,94585486,94599998,augustus_masked-scaffold-ma1-processed-gene-315.6,rplp2,RPLP2,RPLP2,darkgreen,0.90273101,0.62190766
scaffold-ma1,95639237,95648880,maker-scaffold-ma1-augustus-gene-318.18,hinfp,HINFP,HINFP,burlywood,0.878808071,0.488315047
scaffold-ma1,96986807,96987983,maker-scaffold-ma1-augustus-gene-323.10,NA,NA,NA,magenta2,0.7618445,0.459253537
scaffold-ma1,97417577,97420376,maker-scaffold-ma1-augustus-gene-324.15,NA,NA,NA,darkgreen,0.958057146,0.690117112
scaffold-ma1,100896869,100919403,maker-scaffold-ma1-augustus-gene-336.8,tnks1bp1,TNKS1BP1,TNKS1BP1,antiquewhite1,0.762436533,0.636498812
scaffold-ma1,100578010,100609359,maker-scaffold-ma1-augustus-gene-335.14,slc43a1,SLC43A1,SLC43A1,antiquewhite1,0.814077184,0.817866678
scaffold-ma1,98448602,98466023,maker-scaffold-ma1-augustus-gene-328.20,ppp1r32,PPP1R32,PPP1R32,magenta2,0.847413638,0.519006125
scaffold-ma1,99204911,99217303,maker-scaffold-ma1-augustus-gene-330.13,LOC103279651,LOC103062727,LOC106546210,darkgreen,0.660081645,0.307162829
scaffold-ma1,99167886,99183457,maker-scaffold-ma1-augustus-gene-330.11,LOC103279651,LOC103062727,LOC106546210,magenta2,0.833600891,0.547843517
scaffold-ma1,101645825,101672347,maker-scaffold-ma1-augustus-gene-339.12,ankrd13d,ANKRD13D,ANKRD13D,magenta2,0.675962344,0.657431493
scaffold-ma1,101857287,101867722,augustus_masked-scaffold-ma1-processed-gene-339.5,rad9a,RAD9A,LOC106547125,darkgreen,0.81128686,0.547327197
scaffold-ma1,101673036,101698328,maker-scaffold-ma1-augustus-gene-339.13,ssh3,SSH3,SSH3,burlywood,0.887708074,0.626895876
scaffold-ma1,101673036,101698328,maker-scaffold-ma1-augustus-gene-339.13,ssh3,SSH3,SSH3,magenta2,0.985818883,0.755747044
scaffold-ma1,104058119,104079369,maker-scaffold-ma1-augustus-gene-346.6,LOC100565025,LOC103054208,LOC106540772,darkgreen,0.844077308,0.837184214
scaffold-ma1,103431502,103445047,maker-scaffold-ma1-augustus-gene-344.16,cnppd1,CNPPD1,CNPPD1,darkgreen,0.704388749,0.219763642
scaffold-ma1,104443685,104453101,maker-scaffold-ma1-augustus-gene-348.10,dnajb2,LOC103049852,DNAJB2,darkgreen,0.925017708,0.535264731
scaffold-ma1,104534414,104558442,augustus_masked-scaffold-ma1-processed-gene-348.7,dnpep,DNPEP,DNPEP,burlywood,0.709688682,0.637985505
scaffold-ma1,102318610,102338902,maker-scaffold-ma1-augustus-gene-341.15,LOC100559827,LOC103049019,LOC106538907,darkgreen,0.844139831,0.430005702
scaffold-ma1,105610903,105629507,maker-scaffold-ma1-augustus-gene-352.8,radil,RADIL,LOC106544524,burlywood,0.944523394,0.688072405
scaffold-ma1,104082326,104109405,augustus_masked-scaffold-ma1-processed-gene-347.1,LOC100564830,LOC103057949,RACGAP1,burlywood,0.806854401,0.526147062
scaffold-ma1,104207848,104266400,maker-scaffold-ma1-augustus-gene-347.21,abcb6,ABCB6,ABCB6,antiquewhite1,0.844834861,0.864840142
scaffold-ma1,104282744,104292952,maker-scaffold-ma1-augustus-gene-347.22,glb1l,GLB1L,GLB1L,burlywood,0.855536438,0.6215384
scaffold-ma1,113073305,113088796,maker-scaffold-ma1-augustus-gene-377.3,ccdc14,CCDC14,LOC106549477,darkgreen,0.897081733,0.559473617
scaffold-ma1,107662911,107678696,maker-scaffold-ma1-augustus-gene-358.10,tmem169,TMEM169,TMEM169,magenta2,0.77652438,0.351883178
scaffold-ma1,112527987,112535063,maker-scaffold-ma1-augustus-gene-375.8,ppp2r2c,LOC103050725,PPP2R2B,antiquewhite1,0.756402669,0.820240508
scaffold-ma1,114925163,114930671,maker-scaffold-ma1-augustus-gene-383.1,NA,NA,NA,burlywood,0.821449189,0.751290769
scaffold-ma1,114572350,114588884,maker-scaffold-ma1-augustus-gene-382.5,LOC100560484,LOC103048525,LOC106547609,darkgreen,0.96052113,0.698285032
scaffold-ma1,110185564,110263209,augustus_masked-scaffold-ma1-processed-gene-367.1,epb41l5,EPB41L5,EPB41L5,darkgreen,0.833608618,0.650174642
scaffold-ma1,114176699,114226791,augustus_masked-scaffold-ma1-processed-gene-380.4,osbpl11,OSBPL11,OSBPL11,darkgreen,0.874033771,0.591464604
scaffold-ma1,119737959,119770573,maker-scaffold-ma1-augustus-gene-399.6,thsd7b,LOC103052330,LOC106552581,darkgreen,0.987806508,0.754237515
scaffold-ma1,119880166,119896758,augustus_masked-scaffold-ma1-processed-gene-399.3,LOC100567693,HNMT,HNMT,magenta2,0.87537171,0.559996677
scaffold-ma1,113621593,113679646,maker-scaffold-ma1-augustus-gene-379.8,kalrn,KALRN,LOC106552522,darkgreen,0.76354866,0.826654343
scaffold-ma1,123008571,123017480,maker-scaffold-ma1-augustus-gene-410.1,gtdc1,GTDC1,LOC106547896,burlywood,0.830242081,0.576560976
scaffold-ma1,122283775,122353590,maker-scaffold-ma1-augustus-gene-407.1,kynu,KYNU,KYNU,darkgreen,0.813017476,0.779919817
scaffold-ma1,130216536,130225119,maker-scaffold-ma1-augustus-gene-434.7,LOC100562574,CD302,CD302,darkgreen,0.944536558,0.654658655
scaffold-ma1,135127005,135175468,maker-scaffold-ma1-augustus-gene-450.5,cers6,CERS6,CERS6,magenta2,0.667999196,0.568002043
scaffold-ma1,141702308,141709895,maker-scaffold-ma1-augustus-gene-472.2,ube2e3,UBE2E3,UBE2E3,slateblue1,0.912856903,0.53986457
scaffold-ma1,140268553,140276421,maker-scaffold-ma1-augustus-gene-467.7,pjvk,PJVK,PJVK,darkgreen,0.846760492,0.626017297
scaffold-ma1,135258328,135307725,maker-scaffold-ma1-augustus-gene-451.9,abcb11,ABCB11,ABCB11,antiquewhite1,0.847280178,0.728731944
scaffold-ma1,144819468,144831553,maker-scaffold-ma1-augustus-gene-483.2,LOC100556269,CALCRL,LOC106550121,darkgreen,0.944536558,0.654658655
scaffold-ma1,142569216,142600305,maker-scaffold-ma1-augustus-gene-475.7,frzb,FRZB,FRZB,darkgreen,0.900795675,0.828899228
scaffold-ma1,142159560,142192286,maker-scaffold-ma1-augustus-gene-474.12,pde1a,PDE1A,LOC106551821,magenta2,0.837822547,0.693272687
scaffold-ma1,142274298,142290368,augustus_masked-scaffold-ma1-processed-gene-474.5,dhrs7b,DHRS7B,LOC106539589,darkgreen,0.873112246,0.553619175
scaffold-ma1,149869804,149919065,maker-scaffold-ma1-augustus-gene-499.9,pgap1,PGAP1,PGAP1,burlywood,0.690154322,0.41086054
scaffold-ma1,160066127,160075354,maker-scaffold-ma1-augustus-gene-533.2,ramp1,RAMP1,RAMP2,antiquewhite1,0.822033687,0.758168252
scaffold-ma1,159771404,159807189,maker-scaffold-ma1-augustus-gene-532.10,lrrfip1,LRRFIP1,LRRFIP1,darkgreen,0.987806508,0.754237515
scaffold-ma1,159731803,159732997,maker-scaffold-ma1-augustus-gene-532.7,LOC100557814,LOC103065012,LOC106540303,darkgreen,0.85457424,0.517695756
scaffold-ma1,159168509,159214967,maker-scaffold-ma1-augustus-gene-530.4,atic,ATIC,ATIC,darkgreen,0.745875635,0.547553433
scaffold-ma1,158908020,159025815,maker-scaffold-ma1-augustus-gene-530.5,abca12,ABCA12,ABCA12,magenta2,0.884033088,0.622085014
scaffold-ma1,167403039,167411202,maker-scaffold-ma1-augustus-gene-558.3,supt3h,LOC103062708,SUPT3H,darkgreen,0.888997754,0.843015278
scaffold-ma1,169434958,169437996,maker-scaffold-ma1-augustus-gene-564.2,LOC100557540,LOC103050487,LOC106540971,burlywood,0.908191567,0.724669996
scaffold-ma1,169511090,169519664,maker-scaffold-ma1-augustus-gene-565.5,fam161a,FAM161A,FAM161A,darkgreen,0.867610673,0.713423588
scaffold-ma1,171402489,171404035,maker-scaffold-ma1-augustus-gene-571.1,ufc1,UFC1,NA,darkgreen,0.877815811,0.53866573
scaffold-ma1,170177948,170293311,maker-scaffold-ma1-augustus-gene-567.6,wdpcp,WDPCP,WDPCP,magenta2,0.963579022,0.704154946
scaffold-ma1,172428541,172438664,maker-scaffold-ma1-augustus-gene-574.10,cnrip1,CNRIP1,NA,darkgreen,0.7395991,0.381709091
scaffold-ma1,175196576,175204853,augustus_masked-scaffold-ma1-processed-gene-584.2,dnajb9,DNAJB9,DNAJB9,slateblue1,0.856562963,0.643232223
scaffold-ma1,181056871,181058935,augustus_masked-scaffold-ma1-processed-gene-603.6,gmeb2,GMEB2,LOC106548045,magenta2,0.449060393,0.414514824
scaffold-ma1,183706181,183734211,maker-scaffold-ma1-augustus-gene-612.6,mdm1,MDM1,MDM1,antiquewhite1,0.705122517,0.905979063
scaffold-ma1,180240771,180243883,maker-scaffold-ma1-augustus-gene-600.19,iah1,IAH1,IAH1,burlywood,0.39285723,0.276831776
scaffold-ma1,180240771,180243883,maker-scaffold-ma1-augustus-gene-600.19,iah1,IAH1,IAH1,magenta2,0.867245831,0.739284775
scaffold-ma1,180346892,180378489,maker-scaffold-ma1-augustus-gene-601.7,taf1b,TAF1B,TAF1B,magenta2,0.924852477,0.589966322
scaffold-ma1,185166164,185168319,maker-scaffold-ma1-augustus-gene-617.6,vsnl1,LOC103067279,HPCAL4,burlywood,0.882168725,0.879488493
scaffold-ma1,183911509,183945921,maker-scaffold-ma1-augustus-gene-613.4,nup107,NUP107,NUP107,slateblue1,0.858981679,0.770981573
scaffold-ma1,187215645,187228762,maker-scaffold-ma1-augustus-gene-624.6,hs1bp3,HS1BP3,HS1BP3,darkgreen,0.92891271,0.679769415
scaffold-ma1,197595121,197636064,maker-scaffold-ma1-augustus-gene-658.4,ptprd,PTPRS,PTPRD,magenta2,0.7618445,0.459253537
scaffold-ma1,200186472,200194015,maker-scaffold-ma1-augustus-gene-667.2,LOC107982273,TNK2,ERRFI1,burlywood,0.775975546,0.326996595
scaffold-ma1,199216049,199237322,maker-scaffold-ma1-augustus-gene-664.4,bmp5,BMP5,LOC106542550,darkgreen,0.801724163,0.631653525
