Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma1,167941761,168000149,augustus_masked-scaffold-ma1-processed-gene-560.1,LOC100564897,LOC103060627,LOC106539232,green2,0.620849897,0.708858318
scaffold-ma1,179126305,179161557,augustus_masked-scaffold-ma1-processed-gene-597.2,hspa9,HSPA9,HSPA9,magenta,0.868090544,0.739022185
scaffold-ma1,177709272,177719422,maker-scaffold-ma1-augustus-gene-592.9,NA,NA,NA,magenta,0.820432256,0.353031391
scaffold-ma1,181404112,181412969,augustus_masked-scaffold-ma1-processed-gene-604.2,e2f6,E2F6,E2F6,magenta,0.651330049,0.373341897
scaffold-ma1,181275237,181334436,maker-scaffold-ma1-augustus-gene-604.8,rock2,ROCK1,ROCK2,magenta,0.543301462,0.092362897
scaffold-ma1,179820005,179824813,maker-scaffold-ma1-augustus-gene-599.10,paip2,PAIP2,PAIP2,thistle4,0.768351348,0.662972765
scaffold-ma1,179903004,179906847,maker-scaffold-ma1-augustus-gene-599.13,ercc6,ERCC6,ERCC6,magenta,0.86630943,0.60973398
scaffold-ma1,177978441,177981826,maker-scaffold-ma1-augustus-gene-593.8,NA,NA,NA,salmon1,0.743010041,0.508086249
scaffold-ma1,177875954,177894198,maker-scaffold-ma1-augustus-gene-593.11,chgb,CHGB,CHGB,magenta,0.735977978,0.296888912
scaffold-ma1,178113512,178149697,maker-scaffold-ma1-augustus-gene-593.12,gzf1,GZF1,LOC106541126,navajowhite,0.919864072,0.459794782
scaffold-ma1,180240771,180243883,maker-scaffold-ma1-augustus-gene-600.19,iah1,IAH1,IAH1,magenta,0.515371624,0.749004752
scaffold-ma1,180065262,180129539,augustus_masked-scaffold-ma1-processed-gene-600.9,wdfy3,LOC103055939,LOC106539243,magenta,0.860748533,0.349509735
scaffold-ma1,180478690,180485773,maker-scaffold-ma1-augustus-gene-601.9,klf11,KLF11,KLF11,magenta,0.799260882,0.344194087
scaffold-ma1,180490717,180500961,maker-scaffold-ma1-augustus-gene-601.13,cys1,CYS1,NA,magenta,0.947857818,0.629286816
scaffold-ma1,187461893,187505733,maker-scaffold-ma1-augustus-gene-625.2,apob,APOB,APOB,magenta,0.480711987,0.102929661
scaffold-ma1,190231708,190235103,maker-scaffold-ma1-augustus-gene-634.4,id2,ID2,ID2,magenta,0.645930532,0.685085897
scaffold-ma1,190231708,190235103,maker-scaffold-ma1-augustus-gene-634.4,id2,ID2,ID2,green2,0.832317566,0.338498287
scaffold-ma1,189738686,189756066,maker-scaffold-ma1-augustus-gene-632.10,fkbp1b,FKBP1B,FKBP1B,magenta,0.817031135,0.590283317
scaffold-ma1,189667078,189693469,maker-scaffold-ma1-augustus-gene-632.9,mfsd2b,MFSD2B,MFSD2B,magenta,0.862568858,0.539667392
scaffold-ma1,189568068,189638571,maker-scaffold-ma1-augustus-gene-632.14,atad2b,ATAD2B,ATAD2B,magenta4,0.830335262,0.258129921
scaffold-ma1,195534503,195626134,maker-scaffold-ma1-augustus-gene-652.5,arhgef10,ARHGEF10,LOC106543088,magenta,0.722895477,0.614639689
scaffold-ma1,198790385,198799104,maker-scaffold-ma1-augustus-gene-662.12,LOC103280279,NA,NA,green2,0.782368288,0.369725734
scaffold-ma1,204655764,204666466,maker-scaffold-ma1-augustus-gene-682.5,LOC107983657,LOC103066264,NA,magenta,0.522439365,0.363025032
scaffold-ma1,207620597,207632459,maker-scaffold-ma1-augustus-gene-692.8,hmgn3,HMGN3,HMGN3,magenta,0.309511819,0.390037903
scaffold-ma1,213187896,213234091,maker-scaffold-ma1-augustus-gene-710.2,epha7,LOC103059526,EPHA7,magenta,0.666006409,0.553655616
scaffold-ma1,213187896,213234091,maker-scaffold-ma1-augustus-gene-710.2,epha7,LOC103059526,EPHA7,magenta,0.895792754,0.531257478
scaffold-ma1,210326040,210342163,maker-scaffold-ma1-augustus-gene-701.9,cfap206,CFAP206,CFAP206,magenta,0.6904334,0.395628194
scaffold-ma1,210310490,210314717,maker-scaffold-ma1-augustus-gene-701.7,smim8,SMIM8,SMIM8,magenta,0.787364384,0.201669877
scaffold-ma1,210357948,210385038,maker-scaffold-ma1-augustus-gene-701.12,rars2,RARS2,RARS2,magenta4,0.855431728,0.546885359
scaffold-ma1,214826451,214876613,maker-scaffold-ma1-augustus-gene-716.6,klhl32,KLHL32,KLHL32,magenta,0.629955828,0.338831935
scaffold-ma1,220214456,220220292,maker-scaffold-ma1-augustus-gene-734.8,sobp,SOBP,LOC106544972,magenta,0.72223896,0.215525101
scaffold-ma1,219750504,219786907,maker-scaffold-ma1-augustus-gene-732.4,atg5,ATG5,ATG5,lavenderblush3,0.785494266,0.833740001
scaffold-ma1,216027910,216053018,maker-scaffold-ma1-augustus-gene-720.7,faxc,FAXC,FAXC,magenta,0.436646265,0.303865339
scaffold-ma1,216062180,216072559,maker-scaffold-ma1-augustus-gene-720.8,coq3,COQ3,COQ3,magenta,0.794800812,0.416138023
scaffold-ma1,216079553,216136504,augustus_masked-scaffold-ma1-processed-gene-720.4,usp45,USP45,PNISR,magenta,0.818076421,0.33018185
scaffold-ma1,222361203,222375934,maker-scaffold-ma1-augustus-gene-741.1,tube1,TUBE1,TUBE1,magenta,0.748621712,0.489307119
scaffold-ma1,222394560,222403465,maker-scaffold-ma1-augustus-gene-741.2,LOC100556625,LAMA4,LAMA4,green2,0.779032009,0.56306322
scaffold-ma1,221924683,221925561,augustus_masked-scaffold-ma1-processed-gene-739.2,rpf2,RPF2,RPF2,magenta,0.800081661,0.448124619
scaffold-ma1,226198253,226237097,maker-scaffold-ma1-augustus-gene-754.1,man1a1,MAN1A1,MAN1A1,green2,0.930250732,0.724888657
scaffold-ma1,221238587,221315973,augustus_masked-scaffold-ma1-processed-gene-737.4,ak9,AK9,LOC106555900,magenta,0.833516441,0.625261578
scaffold-ma1,221238587,221315973,augustus_masked-scaffold-ma1-processed-gene-737.4,ak9,AK9,LOC106555900,green2,0.894846014,0.591175482
scaffold-ma1,225317250,225325563,maker-scaffold-ma1-augustus-gene-751.7,gprc6a,GPRC6A,GPRC6A,magenta,0.824837203,0.595908037
scaffold-ma1,225317250,225325563,maker-scaffold-ma1-augustus-gene-751.7,gprc6a,GPRC6A,GPRC6A,magenta,0.91304073,0.717247959
scaffold-ma1,227496323,227515104,maker-scaffold-ma1-augustus-gene-758.5,hsf2,HSF2,HSF2,magenta,0.779618167,0.289015742
scaffold-ma1,226084315,226108397,maker-scaffold-ma1-augustus-gene-753.6,mcm9,LOC103054389,MCM9,lavenderblush3,0.810039491,0.418396569
scaffold-ma1,226114969,226162682,maker-scaffold-ma1-augustus-gene-753.7,LOC100563192,FAM184A,FAM184A,lavenderblush3,0.73608514,0.589661469
scaffold-ma1,224585524,224602550,maker-scaffold-ma1-augustus-gene-748.15,med13l,MED13L,LOC106555299,salmon1,0.882204862,0.506055532
scaffold-ma1,230970874,230972352,augustus_masked-scaffold-ma1-processed-gene-769.2,tmem200a,TMEM200A,TMEM200A,salmon1,0.795540938,0.776912221
scaffold-ma1,224185986,224198690,augustus_masked-scaffold-ma1-processed-gene-747.4,ksr2,KSR2,NA,magenta4,0.787026779,0.544594509
scaffold-ma1,224134803,224137906,maker-scaffold-ma1-augustus-gene-747.23,LOC100555543,PEBP1,PEBP1,magenta,0.853659985,0.632229148
scaffold-ma1,230590864,230634406,augustus_masked-scaffold-ma1-processed-gene-768.1,arhgap18,ARHGAP18,LOC106548453,magenta,0.733441171,0.538461505
scaffold-ma1,232066694,232067878,augustus_masked-scaffold-ma1-processed-gene-773.2,best1,LOC103051256,LOC106538427,magenta,0.730217129,0.601013685
scaffold-ma1,231574263,231583844,maker-scaffold-ma1-augustus-gene-772.7,enpp1,ENPP1,LOC106544191,magenta,0.303017003,0.38895297
scaffold-ma1,238620352,238708650,maker-scaffold-ma1-augustus-gene-795.3,stxbp5,LOC103063014,STXBP5,magenta4,0.889286723,0.460968896
scaffold-ma1,238373861,238446758,maker-scaffold-ma1-augustus-gene-794.4,adgb,LOC103067544,ADGB,magenta,0.468731938,0.58822076
scaffold-ma1,237370466,237380536,maker-scaffold-ma1-augustus-gene-791.8,zc2hc1b,ZC2HC1B,ZC2HC1B,magenta,0.961127432,0.656339885
scaffold-ma1,240099401,240175979,maker-scaffold-ma1-augustus-gene-800.3,mthfd1l,MTHFD1L,MTHFD1L,magenta,0.75557256,0.455283288
scaffold-ma1,244499431,244547085,maker-scaffold-ma1-augustus-gene-815.3,map3k4,MAP3K4,MAP3K4,magenta,0.946895905,0.575363095
scaffold-ma1,244582913,244611549,maker-scaffold-ma1-augustus-gene-815.5,agpat4,AGPAT4,AGPAT4,magenta,0.837064425,0.617397311
scaffold-ma1,244637888,244650499,maker-scaffold-ma1-augustus-gene-815.6,prkn,LOC103060385,PRKN,green2,0.759755963,0.778936043
scaffold-ma1,243187102,243192305,maker-scaffold-ma1-augustus-gene-810.6,dnajc22,DNAJC22,DNAJC22,magenta4,0.739743291,0.234310111
scaffold-ma1,243131166,243154402,maker-scaffold-ma1-augustus-gene-810.5,spats2,SPATS2,SPATS2,green2,0.785304179,0.535011548
scaffold-ma1,247488922,247492391,maker-scaffold-ma1-augustus-gene-825.3,sft2d1,SFT2D2,SFT2D1,lavenderblush3,0.863872027,0.685660189
scaffold-ma1,241074181,241085137,maker-scaffold-ma1-augustus-gene-803.4,myct1,MYCT1,MYCT1,magenta,0.818003213,0.385569785
scaffold-ma1,249118933,249138230,maker-scaffold-ma1-augustus-gene-830.5,ermard,ERMARD,ERMARD,magenta4,0.680616884,0.443582553
scaffold-ma1,248547615,248553649,augustus_masked-scaffold-ma1-processed-gene-828.1,LOC100552570,LOC103067330,LOC106550011,magenta,0.971638206,0.700936606
scaffold-ma1,249509786,249534502,augustus_masked-scaffold-ma1-processed-gene-831.4,psmb1,PSMB1,PSMB1,magenta,0.801102509,0.540281819
scaffold-ma1,250252585,250274409,maker-scaffold-ma1-augustus-gene-834.8,nup133,LOC103052110,NUP133,magenta,0.635654682,0.557389685
scaffold-ma1,251664839,251679773,maker-scaffold-ma1-augustus-gene-839.4,slc35f3,SLC35F3,SLC35F3,magenta,0.475426869,0.145671147
scaffold-ma1,251687927,251720978,augustus_masked-scaffold-ma1-processed-gene-839.1,tarbp1,TARBP1,TARBP1,magenta,0.829502925,0.406764812
scaffold-ma1,249761337,249781365,maker-scaffold-ma1-augustus-gene-832.13,c1h1orf198,LOC103059801,LOC106543587,magenta,0.92546116,0.592498776
scaffold-ma1,249785975,249825378,maker-scaffold-ma1-augustus-gene-832.18,capn9,CAPN9,CAPN9,magenta,0.878487253,0.406034188
scaffold-ma1,254474817,254513541,augustus_masked-scaffold-ma1-processed-gene-848.2,pld5,LOC103065134,PLD5,magenta,0.755903784,0.256312777
scaffold-ma1,256538340,256550569,augustus_masked-scaffold-ma1-processed-gene-855.1,slc30a6,SLC30A6,SLC30A6,lavenderblush3,0.754617894,0.516270967
scaffold-ma1,256646411,256650713,maker-scaffold-ma1-augustus-gene-855.13,LOC107982305,NA,LOC106553267,magenta,0.777654382,0.451892671
scaffold-ma1,256344672,256350902,maker-scaffold-ma1-augustus-gene-854.8,tnfaip8,TNFAIP8L1,TNFAIP8,magenta,0.854577644,0.551043931
scaffold-ma1,256460096,256462875,maker-scaffold-ma1-augustus-gene-854.14,dpy30,DPY30,DPY30,magenta,0.399768812,0.038231894
scaffold-ma1,261276721,261302568,augustus_masked-scaffold-ma1-processed-gene-871.0,aars2,LOC103048102,AARS2,thistle4,0.755158228,0.728105139
scaffold-ma1,258712815,258723414,maker-scaffold-ma1-augustus-gene-862.15,rnf212,LOC103058552,LOC106557404,thistle4,0.664054845,0.660594156
scaffold-ma1,266890462,266896913,augustus_masked-scaffold-ma1-processed-gene-889.1,ulk2,ULK2,LOC106552404,magenta4,0.929359842,0.533271769
scaffold-ma1,262931594,262947057,maker-scaffold-ma1-augustus-gene-876.2,glp1r,GLP1R,GLP1R,magenta,0.85904131,0.470980211
scaffold-ma1,268536355,268543873,maker-scaffold-ma1-augustus-gene-895.8,sde2,SDE2,SDE2,magenta,0.827399377,0.377851595
scaffold-ma1,268503358,268505784,maker-scaffold-ma1-augustus-gene-895.7,LOC103282196,PRKCQ,LOC106551152,magenta,0.665093793,0.396999115
scaffold-ma1,271183568,271194185,maker-scaffold-ma1-augustus-gene-904.4,tgfb2,TGFB2,TGFB2,magenta,0.656283019,0.64805956
scaffold-ma1,270467668,270516807,maker-scaffold-ma1-augustus-gene-901.10,mark1,MARK1,MARK3,green2,0.881542232,0.786927761
scaffold-ma1,270361415,270370155,maker-scaffold-ma1-augustus-gene-901.6,hlx,HLX,HLX,navajowhite,0.842194607,0.364962262
scaffold-ma1,269253441,269301982,maker-scaffold-ma1-augustus-gene-897.6,nvl,NVL,NVL,magenta4,0.672573561,0.596855544
scaffold-ma1,273285643,273348125,maker-scaffold-ma1-augustus-gene-911.3,ptpn14,PTPN14,PTPN14,lavenderblush3,0.916164877,0.541434554
scaffold-ma1,268862484,268881990,augustus_masked-scaffold-ma1-processed-gene-896.1,lbr,LBR,LBR,magenta,0.793686235,0.386931489
scaffold-ma1,274402409,274410539,maker-scaffold-ma1-augustus-gene-914.15,nenf,NENF,NENF,magenta,0.534535047,0.727385635
scaffold-ma1,274622695,274670027,maker-scaffold-ma1-augustus-gene-915.7,lpgat1,LPGAT1,LPGAT1,green2,0.815598721,0.492388989
scaffold-ma1,280406888,280422557,maker-scaffold-ma1-augustus-gene-934.6,slc22a7,SLC22A7,SLC22A7,magenta,0.932822742,0.676773015
scaffold-ma1,280271317,280290201,maker-scaffold-ma1-augustus-gene-934.5,LOC100552424,CALM3,LOC106553076,magenta,0.801016174,0.466658323
scaffold-ma1,282315684,282344948,maker-scaffold-ma1-augustus-gene-941.2,mrps5,MRPS5,MRPS5,magenta,0.926313401,0.530208133
scaffold-ma1,282156076,282185770,maker-scaffold-ma1-augustus-gene-940.8,LOC100559498,LOC103065299,LOC106544512,magenta,0.571620576,0.355430789
scaffold-ma1,280665244,280695022,maker-scaffold-ma1-augustus-gene-935.9,ptk7,PTK7,PTK7,magenta,0.882105505,0.54903596
scaffold-ma1,283991881,284024364,maker-scaffold-ma1-augustus-gene-946.4,msh6,MSH6,MSH6,magenta,0.865128258,0.320025454
scaffold-ma1,281421511,281428267,maker-scaffold-ma1-augustus-gene-938.15,cnpy3,CNPY3,CNPY3,magenta,0.652251978,0.467725715
scaffold-ma1,281604691,281643287,maker-scaffold-ma1-augustus-gene-938.22,mertk,MERTK,MERTK,magenta,0.709048866,0.195797179
scaffold-ma1,285409522,285430567,maker-scaffold-ma1-augustus-gene-951.5,tmem192,TMEM192,TMEM192,magenta,0.573625804,0.434610804
scaffold-ma1,287311777,287408436,augustus_masked-scaffold-ma1-processed-gene-958.0,psme4,GPR75,PSME4,magenta,0.679006681,0.237796406
scaffold-ma1,283278132,283290242,maker-scaffold-ma1-augustus-gene-944.12,eif4a3,EIF4A3,EIF4A3,magenta,0.856469167,0.688729155
scaffold-ma1,294506578,294513873,maker-scaffold-ma1-augustus-gene-981.7,rcan3,RCAN3,RCAN3,magenta,0.581318102,0.451325047
scaffold-ma1,296527226,296602110,augustus_masked-scaffold-ma1-processed-gene-988.2,dtnb,DTNA,LOC106554862,lavenderblush3,0.877742411,0.641673328
scaffold-ma1,298056081,298070212,maker-scaffold-ma1-augustus-gene-993.12,nsun5,NSUN5,NSUN5,magenta,0.820464925,0.793815344
scaffold-ma1,296878562,296901601,maker-scaffold-ma1-augustus-gene-989.11,agbl5,AGBL5,AGBL5,magenta,0.673424731,0.017193825
scaffold-ma1,299016339,299031889,maker-scaffold-ma1-augustus-gene-996.9,LOC100554079,LOC103067193,CARD17,thistle4,0.744250636,0.707729756
scaffold-ma1,296311758,296316233,maker-scaffold-ma1-augustus-gene-987.19,LOC100557331,RAB10,RAB10,magenta,0.498030406,0.643893635
scaffold-ma1,296192786,296221036,maker-scaffold-ma1-augustus-gene-987.16,slc16a2,SLC16A2,SLC16A2,magenta,0.65802275,0.375812992
scaffold-ma1,297729443,297732940,maker-scaffold-ma1-augustus-gene-992.13,NA,MED31,MED31,magenta,0.568304999,0.365066755
scaffold-ma1,297734949,297738254,maker-scaffold-ma1-augustus-gene-992.19,NA,TXNDC17,TXNDC17,magenta,0.921326714,0.651796648
scaffold-ma1,297429276,297443488,maker-scaffold-ma1-augustus-gene-991.19,gpn1,GPN1,GPN1,magenta,0.82749679,0.319616681
scaffold-ma1,297429276,297443488,maker-scaffold-ma1-augustus-gene-991.19,gpn1,GPN1,GPN1,magenta,0.642025881,0.563451695
scaffold-ma1,297336585,297367886,augustus_masked-scaffold-ma1-processed-gene-991.9,ift172,IFT172,IFT172,magenta,0.850239283,0.608011761
scaffold-ma1,297272235,297278274,maker-scaffold-ma1-augustus-gene-990.21,snx31,SNX17,SNX17,salmon1,0.67670457,0.563842094
scaffold-ma1,300982436,300988830,maker-scaffold-ma1-augustus-gene-1003.12,NA,PEX12,PEX12,salmon1,0.849214154,0.341675307
scaffold-ma1,302324326,302354055,maker-scaffold-ma1-augustus-gene-1007.10,p2rx4,P2RX1,P2RX4,magenta,0.828984677,0.521021551
scaffold-ma1,299469661,299483356,maker-scaffold-ma1-augustus-gene-998.14,LOC100556688,NIPSNAP2,NIPSNAP2,magenta,0.847205849,0.677940904
scaffold-ma1,299617873,299641037,maker-scaffold-ma1-augustus-gene-998.26,gusb,GUSB,GUSB,magenta,0.907664448,0.451363032
scaffold-ma1,303895670,303908529,maker-scaffold-ma1-augustus-gene-1013.5,ube2g1,UBE2G1,UBE2G1,magenta,0.941390006,0.711105087
scaffold-ma1,303812489,303816149,maker-scaffold-ma1-augustus-gene-1012.12,NA,LOC103065510,LOC106551678,magenta,0.750248424,0.392396733
scaffold-ma1,304153316,304196699,maker-scaffold-ma1-augustus-gene-1014.6,cic,SPNS1,SPNS1,magenta,0.831013498,0.636190782
scaffold-ma1,304249013,304289492,maker-scaffold-ma1-augustus-gene-1014.7,cic,SPNS2,SPNS2,magenta,0.828487217,0.397049814
scaffold-ma1,310564938,310610550,augustus_masked-scaffold-ma1-processed-gene-1035.0,heatr6,HEATR6,HEATR6,magenta,0.84997978,0.271307646
scaffold-ma1,308374008,308415283,augustus_masked-scaffold-ma1-processed-gene-1028.0,cluh,CLUH,CLUH,magenta,0.662047244,0.818086738
scaffold-ma1,309371813,309373894,maker-scaffold-ma1-augustus-gene-1031.16,tnxb,LOC103054522,LOC106539505,magenta,0.770100185,0.488163229
scaffold-ma5,579959,593762,augustus_masked-scaffold-ma5-processed-gene-2.1,abhd4,HNRNPM,RFX2,magenta,0.915782313,0.435638667
scaffold-ma5,1614822,1635690,augustus_masked-scaffold-ma5-processed-gene-5.0,rapgef2,RAPGEF6,RAPGEF2,magenta4,0.785277331,0.495235869
scaffold-ma5,1868245,1915391,augustus_masked-scaffold-ma5-processed-gene-6.4,dlg5,DLG5,DLG5,magenta,0.758816248,0.404078981
scaffold-ma5,2762677,2763258,maker-scaffold-ma5-augustus-gene-9.9,rpa1,RPA1,RPA1,green2,0.751277125,0.691927958
scaffold-ma5,2730548,2741096,augustus_masked-scaffold-ma5-processed-gene-9.0,serpinf1,SERPINF1,SERPINF1,magenta,0.812907152,0.609323217
scaffold-ma5,3517165,3549324,augustus_masked-scaffold-ma5-processed-gene-11.1,ank3,ANK3,ANK3,magenta,0.783903423,0.6101353
scaffold-ma5,3427206,3431843,maker-scaffold-ma5-augustus-gene-11.11,cabcoco1,NA,LOC106553340,magenta,0.853406134,0.709498478
scaffold-ma5,3449816,3460664,maker-scaffold-ma5-augustus-gene-11.12,cabcoco1,NA,LOC106545457,magenta,0.860401951,0.759058463
scaffold-ma5,6037112,6040128,maker-scaffold-ma5-augustus-gene-20.5,NA,NA,NA,magenta,0.916475114,0.562836437
scaffold-ma5,7513935,7522105,maker-scaffold-ma5-augustus-gene-25.9,LOC103281247,WFIKKN2,LOC106539621,magenta,0.922513526,0.564748949
scaffold-ma5,8561405,8583503,augustus_masked-scaffold-ma5-processed-gene-28.1,pitx3,LOC103050594,PITX2,magenta,0.789215208,0.54239182
scaffold-ma5,8591657,8612468,augustus_masked-scaffold-ma5-processed-gene-28.5,nolc1,NOLC1,LOC106554047,magenta,0.893907086,0.513692951
scaffold-ma5,13395471,13446718,maker-scaffold-ma5-augustus-gene-44.2,unc5b,LOC103057954,UNC5B,magenta,0.967469842,0.688853223
scaffold-ma5,13498773,13508688,augustus_masked-scaffold-ma5-processed-gene-45.0,slc29a3,SLC29A3,SLC29A3,magenta,0.882609931,0.500387415
scaffold-ma5,14452549,14517480,maker-scaffold-ma5-augustus-gene-48.8,col13a1,LOC103067866,LOC106545754,magenta,0.699283801,0.188028771
scaffold-ma5,14929741,14975785,maker-scaffold-ma5-augustus-gene-49.10,LOC100566756,LOC103060616,LOC106551888,magenta,0.602821712,0.606038709
scaffold-ma5,15946527,15954642,maker-scaffold-ma5-augustus-gene-53.8,dnajc9,DNAJC9,DNAJC9,magenta,0.686785733,0.362304396
scaffold-ma5,20895896,20909063,maker-scaffold-ma5-augustus-gene-69.6,eif4e2,EIF4E2,NA,magenta,0.876651927,0.511696136
scaffold-ma5,23691110,23697581,maker-scaffold-ma5-augustus-gene-79.5,NA,NA,NA,magenta,0.774168495,0.848120733
scaffold-ma5,25567028,25578078,maker-scaffold-ma5-augustus-gene-85.8,znf518a,ZNF518A,PLAG1,magenta,0.856769944,0.616612076
scaffold-ma5,26612208,26613413,augustus_masked-scaffold-ma5-processed-gene-88.3,adgra1,ADGRA1,ADGRA1,lavenderblush3,0.86535412,0.542298013
scaffold-ma5,28104481,28167326,maker-scaffold-ma5-augustus-gene-93.5,jakmip3,JAKMIP3,JAKMIP3,navajowhite,0.865876571,0.645443245
scaffold-ma5,29533142,29543263,maker-scaffold-ma5-augustus-gene-98.2,NA,NA,NA,magenta,0.788083666,0.427157338
scaffold-ma5,31365931,31374551,maker-scaffold-ma5-augustus-gene-104.3,clrn3,CLRN3,CLRN1,magenta,0.811489392,0.716219261
scaffold-ma5,33650219,33671142,augustus_masked-scaffold-ma5-processed-gene-112.4,oat,OAT,OAT,magenta,0.769070513,0.921478786
scaffold-ma5,33650219,33671142,augustus_masked-scaffold-ma5-processed-gene-112.4,oat,OAT,OAT,magenta,0.974929403,0.659648037
scaffold-ma5,40561845,40584300,maker-scaffold-ma5-augustus-gene-135.9,vwa2,VWA2,LOC106540426,magenta,0.703563426,0.510753986
scaffold-ma5,42421359,42432204,augustus_masked-scaffold-ma5-processed-gene-141.2,shoc2,LOC103052386,SHOC2,magenta,0.864073086,0.569549834
scaffold-ma5,45394907,45431201,augustus_masked-scaffold-ma5-processed-gene-151.2,cfap43,CFAP43,CFAP43,thistle4,0.797590384,0.625777322
scaffold-ma5,45819311,45832949,maker-scaffold-ma5-augustus-gene-152.6,sh3pxd2a,SH3PXD2A,SH3PXD2A,magenta,0.899642368,0.75140421
scaffold-ma5,48104035,48108873,maker-scaffold-ma5-augustus-gene-160.7,npm3,NPM3,NPM3,magenta,0.707443105,0.346020232
scaffold-ma5,48622331,48657307,augustus_masked-scaffold-ma5-processed-gene-162.1,lcor,LCOR,LCOR,magenta,0.761066664,0.388811496
scaffold-ma5,49299679,49308377,augustus_masked-scaffold-ma5-processed-gene-164.2,loxl4,LOXL4,LOXL4,magenta,0.71800601,0.791992593
scaffold-ma5,49455582,49458632,maker-scaffold-ma5-augustus-gene-164.14,LOC100567041,ASCC2,ASCC2,magenta,0.393841473,0.296341743
scaffold-ma5,52041624,52065235,maker-scaffold-ma5-augustus-gene-173.11,atg16l1,ATG16L1,ATG16L1,magenta4,0.87269715,0.452919869
scaffold-ma5,52378812,52426285,augustus_masked-scaffold-ma5-processed-gene-174.4,efhd1,EFHD1,EFHD1,magenta,0.532829897,0.696352556
scaffold-ma5,53951940,53965917,maker-scaffold-ma5-augustus-gene-179.13,tbccd1,TBCCD1,TBCCD1,salmon1,0.850096387,0.563127514
scaffold-ma5,56351164,56363882,maker-scaffold-ma5-augustus-gene-187.25,gal3st2,GAL3ST2,GAL3ST2,navajowhite,0.965605319,0.620279643
scaffold-ma5,56709720,56732664,maker-scaffold-ma5-augustus-gene-189.13,bok,BOK,BOK,magenta,0.902291657,0.593688538
scaffold-ma5,56914052,56978289,augustus_masked-scaffold-ma5-processed-gene-189.8,ano7,LOC103063772,ANO7,magenta,0.509887354,0.23137078
scaffold-ma5,56801183,56835284,maker-scaffold-ma5-augustus-gene-189.15,farp2,FARP2,FARP2,magenta,0.678263665,0.649048782
scaffold-ma5,56982261,56985181,maker-scaffold-ma5-augustus-gene-190.5,pask,PASK,PASK,thistle4,0.838725602,0.790786041
scaffold-ma5,58018810,58036488,maker-scaffold-ma5-augustus-gene-193.10,cab39,CAB39,CAB39,magenta,0.769421737,0.412960392
scaffold-ma5,59582747,59612486,maker-scaffold-ma5-augustus-gene-198.4,slc25a36,SLC25A36,SLC25A36,magenta,0.882969649,0.434991682
scaffold-ma5,59679275,59697280,maker-scaffold-ma5-augustus-gene-199.1,pxylp1,PXYLP1,PXYLP1,navajowhite,0.808484387,0.429747447
scaffold-ma5,61710834,61734453,maker-scaffold-ma5-augustus-gene-205.6,wdfy1,WDFY1,WDFY1,magenta,0.551523994,0.122033972
scaffold-ma5,63751820,63778724,maker-scaffold-ma5-augustus-gene-212.7,atp1b3,ATP1B3,ATP1B3,magenta,0.803827206,0.364181625
scaffold-ma5,63853488,63966020,augustus_masked-scaffold-ma5-processed-gene-213.1,xrn1,XRN1,XRN1,magenta,0.499125941,0.647451262
scaffold-ma5,63853488,63966020,augustus_masked-scaffold-ma5-processed-gene-213.1,xrn1,XRN1,XRN1,magenta,0.55173893,0.137818502
scaffold-ma5,64355792,64394883,maker-scaffold-ma5-augustus-gene-214.9,u2surp,U2SURP,U2SURP,magenta,0.542355702,0.004540241
scaffold-ma5,65596139,65604624,maker-scaffold-ma5-augustus-gene-218.6,LOC100558430,LOC103049698,LOC106538574,magenta,0.910114726,0.537387755
scaffold-ma5,67141835,67157380,maker-scaffold-ma5-augustus-gene-223.13,tm4sf4,TM4SF4,TM4SF4,magenta,0.498315938,0.255271063
scaffold-ma5,67105807,67127463,maker-scaffold-ma5-augustus-gene-223.17,tm4sf18,TM4SF18,TM4SF18,magenta,0.408924933,0.181413936
scaffold-ma5,71792270,71792938,augustus_masked-scaffold-ma5-processed-gene-239.0,NA,LOC103064297,LOC106538128,magenta,0.771579356,0.436335273
scaffold-ma5,76232740,76273549,maker-scaffold-ma5-augustus-gene-254.11,prkci,PRKCI,PRKCI,magenta,0.877292309,0.575560012
scaffold-ma5,76478896,76480650,maker-scaffold-ma5-augustus-gene-255.3,rpl22l1,RPL22L1,LOC106557075,magenta,0.719773615,0.782973664
scaffold-ma5,81314090,81350761,maker-scaffold-ma5-augustus-gene-271.5,kcnmb2,KCNMB2,KCNMB2,magenta,0.675188891,0.394305083
scaffold-ma5,82139783,82156005,maker-scaffold-ma5-augustus-gene-273.6,ttc14,TTC14,TTC14,lavenderblush3,0.833942126,0.451779991
scaffold-ma5,83348448,83359600,maker-scaffold-ma5-augustus-gene-277.4,eef2,LOC103051123,LOC106553824,magenta,0.950958498,0.627491492
scaffold-ma5,85397746,85418310,maker-scaffold-ma5-augustus-gene-284.3,LOC100556147,LOC103062741,POLR2H,magenta,0.799594365,0.832924496
scaffold-ma5,86025624,86031080,augustus_masked-scaffold-ma5-processed-gene-287.1,LOC100563941,LOC103061770,LOC106552300,magenta,0.778874518,0.625288258
scaffold-ma5,86519216,86538141,maker-scaffold-ma5-augustus-gene-288.9,LOC100562569,LOC103061770,LOC106552300,magenta4,0.733803525,0.464343724
